"x","y","Y","M","X","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20"
"2960","A2","B1",-1.63145562649035,-2.77638105725024,-0.456308037480694,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"2961","A2","B1",-0.447575443676286,-1.91770818310654,1.10071798636135,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
"2962","A2","B1",-0.436347264347876,-0.560012614378953,-0.51295026992067,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"2963","A2","B1",-1.38641370732181,-0.909775829338095,-1.8260744314782,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
"2964","A2","B1",-0.92940718132645,0.0997130641219723,-1.01504724425725,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2965","A2","B1",-0.443488533535955,-1.29113018215747,-0.256881177474164,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2966","A2","B1",1.07611566837894,-0.211193924301829,0.878985886171792,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"2967","A2","B1",-2.51051450519562,-1.1672793610682,1.00402315159717,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"2968","A2","B1",2.12712029488736,0.853531208294358,0.542213423072669,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1
"2969","A2","B1",-2.95025040412371,0.231725372102976,-0.703140642821058,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
"2970","A2","B1",-2.56738424914541,-0.0103361968120917,-1.57768389027447,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
"2971","A2","B1",1.6385071028135,1.86029485854433,1.61243640326703,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"2972","A2","B1",-1.52517918991344,0.220779680478881,0.625013921944318,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"2973","A2","B1",0.862220550920315,-0.74723435105453,0.947040195521047,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2974","A2","B1",0.622703208113394,0.117618127554102,1.20152414453378,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"2975","A2","B1",-0.701391714731041,2.20745490157772,-0.686486974369573,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
"2976","A2","B1",-0.169093010347792,-1.40653858187922,0.793486539592318,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"2977","A2","B1",2.36203767910033,-0.522577269613088,0.361068181908692,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
"2978","A2","B1",2.49863953075233,-0.0746316384215577,1.45264843259072,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
"2979","A2","B1",0.540456080974326,0.929272721432172,-1.80050238096621,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
"2980","A2","B1",-1.33263149552916,-0.129922183894247,-1.34648102017248,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2981","A2","B1",-0.674715207148817,-0.966731435809076,0.268978498093713,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"2982","A2","B1",-1.50572862534679,-1.98981599479169,0.443748535339946,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"2983","A2","B1",-0.389174455166705,-0.787065758326016,-0.485656056968801,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"2984","A2","B1",0.791110366907687,-2.35168377473227,1.00881522456441,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"2985","A2","B1",-0.55898121935633,-1.48598852075189,-0.751641055412043,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"2986","A2","B1",-3.18126147565858,-0.662113518150792,-0.158755868269616,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0
"2987","A2","B1",-0.132549095373888,-1.11028128839796,0.0701464869251476,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
"2988","A2","B1",-1.87343995067956,-0.696159032489959,-0.722621712517185,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"2989","A2","B1",0.771706368890908,0.301201714280938,0.321492356410147,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
"2990","A2","B1",1.7832034518447,1.13507210940735,-0.27969556095768,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"2991","A2","B1",0.859565582073162,2.62851746605273,1.27052784927917,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
"2992","A2","B1",-0.824550106457902,-0.329736648451129,-1.45204986122618,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"2993","A2","B1",1.06837338806387,-0.3953763090323,-0.363554644922811,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
"2994","A2","B1",-0.601897747740016,0.99089691820501,-1.77434012194707,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1
"2995","A2","B1",-0.263663365398008,0.429245680446675,-0.769012642630768,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"2996","A2","B1",-0.32974728738171,0.107594322446262,0.953530562349389,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"2997","A2","B1",0.625124181891276,0.282184287851775,0.46866545911913,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1
"2998","A2","B1",-0.709291805964669,-0.693612365239593,-0.0264974220064888,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"2999","A2","B1",0.803878007058117,-1.26371595710482,-0.10529097729897,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"3000","A2","B1",-0.721144358901182,0.641947844659487,-0.509548475715578,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"3001","A2","B2",-0.926682068668689,0.637472978804633,-1.46706813936619,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"3002","A2","B2",0.21307494986982,2.84396517318716,1.38978387811506,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3003","A2","B2",0.340928600277199,-0.958114177633167,0.850155308385989,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"3004","A2","B2",-3.49796101325663,0.752312793182925,-1.77233829143474,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
"3005","A2","B2",-2.271767990487,-1.51460075245448,-0.822824034561653,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
"3006","A2","B2",-0.795548311711952,1.59282735490944,-0.349395450979227,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"3007","A2","B2",-0.947311478074598,0.056000254861047,-0.738675236137636,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"3008","A2","B2",-1.7146297521257,1.52272890373968,-0.787773752525397,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"3009","A2","B2",1.39515435440811,-0.98587213128803,-0.27601468866513,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"3010","A2","B2",0.969801745711683,1.21961939565677,0.802190655606145,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"3011","A2","B2",-0.739124297493833,1.18702403453846,0.222572530995534,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"3012","A2","B2",0.849304839308998,-1.20066834958909,0.839522956333689,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"3013","A2","B2",-1.37249018139328,-0.813539398011205,-0.0865101673282474,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3014","A2","B2",0.356751972657338,-0.286120035473747,0.101045241170886,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1
"3015","A2","B2",-1.75185683991166,-0.557869960217298,-1.17319059047944,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"3016","A2","B2",-1.06082630771372,-0.735072897915384,-2.13244957551651,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3017","A2","B2",-0.240360661556837,0.498839782547566,-1.2705321177563,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1
"3018","A2","B2",-0.442451590108366,0.955265353071603,0.47094255354543,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1
"3019","A2","B2",-1.04230761519878,-0.575095595559492,-0.528867492272088,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
"3020","A2","B2",0.649150484191797,0.318183826761359,-0.393940354171511,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0
"3021","A2","B2",-2.59713490823814,-1.26344009484542,-0.949442694352529,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0
"3022","A2","B2",0.0139899015723485,1.04054662871923,-0.838966717426938,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1
"3023","A2","B2",1.03660631005462,0.477772919677595,1.11444870300675,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"3024","A2","B2",1.96913103538091,-1.20393005913489,1.37388245735427,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"3025","A2","B2",-1.34707037677641,-0.792248322733696,-0.228107235754246,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"3026","A2","B2",-0.575863511109081,-2.76387684987787,0.839123756861513,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"3027","A2","B2",2.3849212271226,-0.80798316644715,0.203133368625091,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
"3028","A2","B2",1.29786292038018,0.901900062432502,2.15632219727665,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1
"3029","A2","B2",-0.470954973708951,1.28710937708193,0.412876228750012,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3030","A2","B2",0.692986256996104,0.322446447241898,0.798607161159243,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
"3031","A2","B2",-0.138984176332272,-0.462127081815984,-0.0413033874703759,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
"3032","A2","B2",-1.80411077868471,0.0910613796473818,-0.826526749402866,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"3033","A2","B2",1.442750808988,0.232426022730469,0.937443147224451,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0
"3034","A2","B2",-0.215501498143686,-0.495902076811885,-0.0095098529068289,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0
"3035","A2","B2",-0.188029030154002,-0.358263621094918,0.824541319397236,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"3036","A2","B2",2.06735559463501,1.48897619973247,0.848809908403918,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"3037","A2","B2",-0.241252325773194,0.725701070993199,-0.632539661388294,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3038","A2","B2",1.80285358145325,1.36961276583818,2.13505135344239,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
"3039","A2","B2",-0.70634944517052,-0.392920312953022,-0.06293591382074,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
"3040","A2","B2",-1.58822545482903,-0.737224516300429,-1.06706262399577,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
"3041","A2","B2",0.757581284190989,1.10949194795159,-1.39261843123937,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
"3042","A2","B2",0.32709313427675,0.0603709043515476,1.45371898284113,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"3043","A2","B2",0.0304796889863271,0.0694580242650189,-0.67924785704089,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"3044","A2","B2",-0.232198693803376,1.09862459186197,0.419345224572329,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"3045","A2","B2",0.920420708952203,1.24080545959546,0.68805483746261,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
"3046","A2","B2",-0.126008651754269,1.0310361953996,-0.230845472120436,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"3047","A2","B2",-1.03494395549682,0.446477661406748,0.305442655361601,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0
"3048","A2","B2",1.43448216940768,1.24558510589617,0.420712270717095,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
"3049","A2","B2",0.386639690961134,-0.613791611409848,1.6101308786747,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3050","A2","B2",0.761965416229199,0.812642812573486,0.791475030490204,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
"3051","A2","B2",-0.365854086292508,-0.356478754660283,-0.56917467664036,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3052","A2","B2",0.411355319146106,0.539271312279762,0.743411529416455,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
"3053","A2","B2",1.1990179922357,0.918086039193238,-0.461318993648139,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"3054","A2","B2",-0.703253495054137,0.837620614028525,-2.33417131455678,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
"3055","A2","B2",-1.35964851532013,-0.2802546850942,-0.0487765288229837,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1
"3056","A2","B2",-1.78253295845856,-1.00747230110142,-1.39578489655016,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"3057","A2","B2",-0.164706067814788,0.860878811037831,-0.133250577358839,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
"3058","A2","B2",2.86468058453194,1.41865096731117,1.55068294670273,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3059","A2","B2",0.949800868850622,1.21260365943455,0.679953521020851,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1
"3060","A2","B2",-0.853095893345367,-0.595865770960399,0.347959009583468,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
"3061","A2","B2",-1.81276531078663,0.823011251572975,0.120081763316398,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"3062","A2","B2",-1.27655797408536,-0.859478894097813,-0.732148096426237,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"3063","A2","B2",-0.324212549207404,1.47546446896707,-0.354017467945365,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"3064","A2","B2",0.362371442888178,0.926869284853734,1.01360915579278,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"3065","A2","B2",0.143174043474153,-0.42001036612732,0.218930719689566,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"3066","A2","B2",1.62424874629996,0.499927596394801,1.2806384484844,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"3067","A2","B2",2.19094248281192,1.69569361031057,0.567478039689221,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3068","A2","B2",-0.787504517857227,-1.4641122856357,-2.1987807577179,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3069","A2","B2",1.43028107305396,0.556947455297556,0.95722516358693,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3070","A2","B2",0.840696588849377,0.302795516026419,0.74721614026306,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0
"3071","A2","B2",0.0906714752637614,0.474281453278067,-1.13191921579181,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1
"3072","A2","B2",-0.493744144713809,0.371141617217057,-0.268626855027835,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3073","A2","B2",1.47059573022065,0.229268408564313,-0.42894467739765,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
"3074","A2","B2",0.977219491098308,-0.264448674925147,0.938719574505597,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"3075","A2","B2",-1.60154258679824,-1.44610041112101,-0.637324883912817,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1
"3076","A2","B2",-2.14133567500093,-0.523604166650655,-0.601213939316119,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"3077","A2","B2",-1.49197792939382,1.49794489678758,-0.353426597650061,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"3078","A2","B2",0.568916076084204,0.529638454484503,0.236391265353726,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"3079","A2","B2",0.706332777102048,-0.500001016113503,-0.352038925949695,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3080","A2","B2",-1.54197481743351,0.652211742275677,0.0996985813089935,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"3081","A2","B2",-3.85423965775693,-1.37922974942699,-1.32839238128023,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"3082","A2","B2",-1.6532772711862,-1.37803275720983,-0.720320567984816,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"3083","A2","B2",3.52284010171772,2.04809221061507,0.185708651949877,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"3084","A2","B2",2.91225288701019,2.10862504246315,1.54815652674003,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
"3085","A2","B2",1.62508373228649,0.337040530582572,1.27788719221245,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"3086","A2","B2",0.00638119421113495,1.52327075672525,-0.867670315870868,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"3087","A2","B2",0.258018644039094,0.0462983786213453,-0.935641342689386,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
"3088","A2","B2",2.01087799835462,0.9685535769994,0.436830016367162,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"3089","A2","B2",2.20804384979969,0.355015654931376,1.78577337249844,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
"3090","A2","B2",-3.09370520271077,-1.88979745799909,-1.33722088724254,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
"3091","A2","B2",-0.895225566781425,-1.38447652105338,-0.286918207310709,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3092","A2","B2",0.00282649842843342,1.52690841345856,-0.0852517307178118,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
"3093","A2","B2",-0.520516243902876,-2.61222213144803,0.550601318746274,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
"3094","A2","B2",0.115633089723952,0.809855162348973,-0.401451713085796,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
"3095","A2","B2",-0.828817896685511,-0.433814460568346,-0.322162450590438,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"3096","A2","B2",0.703978739029921,-0.430784681040273,0.69223299689661,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"3097","A2","B2",2.12429811934657,0.393946339214684,1.09946870454502,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
"3098","A2","B2",0.327331732780819,0.114107395023503,0.498478665696859,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1
"3099","A2","B2",1.10938296616199,-0.394007486743124,1.94232538114146,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"3100","A2","B2",0.759249255640084,0.985559421740993,0.478975344959129,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1
"3101","A2","B2",0.704047399079269,0.585335076134206,-0.35462198480839,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"3102","A2","B2",-1.01844318838236,-0.303639990900874,1.02244363503666,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"3103","A2","B2",-0.678175384267537,1.81293736950014,0.118901575446155,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
"3104","A2","B2",0.596789060959097,1.49888546474321,0.668886211886634,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"3105","A2","B2",-0.516952649963235,1.48993644592915,-1.28446273786157,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"3106","A2","B2",1.59402924669464,2.02755224134727,0.815606772487453,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3107","A2","B2",-0.385298164342706,0.813872187974059,-0.0387504699660838,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
"3108","A2","B2",-1.0200088415922,-0.656823513696354,-0.17796103877299,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"3109","A2","B2",0.662538717724154,-0.29763391786351,0.368616252079147,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"3110","A2","B2",-1.95839796502402,-0.780440821203607,-1.67917081383057,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"3111","A2","B2",2.40604538804935,1.887322798044,0.589870192867554,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"3112","A2","B2",-2.36641992483921,-0.152502312098605,0.746389367426419,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"3113","A2","B2",-0.594698006808783,-0.222589783471344,-0.933528916421196,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0
"3114","A2","B2",1.0108400205576,0.302175745461195,1.77651071509684,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"3115","A2","B2",1.50106149358021,-0.856778682119091,0.472619050341579,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"3116","A2","B2",-0.66141140060955,-0.585502155172249,-1.10155377760318,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"3117","A2","B2",-2.28644444121434,-1.58845680537737,-1.32038494711167,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"3118","A2","B2",-0.183986923430562,0.294349817467247,-0.896863187998891,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"3119","A2","B2",1.16037590439235,1.58320931994471,-0.024578291440678,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
"3120","A2","B2",1.38704689966005,-0.391684713438471,1.91684139832628,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
"3121","A2","B2",-1.08213454305822,-0.439461179780831,-0.916034425801819,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
"3122","A2","B2",-0.865150555853615,0.796519563631014,-0.652442123107412,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"3123","A2","B2",-0.135729378010649,-0.290698537232495,-0.189523069028105,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
"3124","A2","B2",-0.696857315889756,0.418692237807976,1.03684461359219,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"3125","A2","B2",-1.6864624230527,-1.90417444236599,-0.61068524851014,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"3126","A2","B2",-0.442987443187233,0.799999820678382,-0.360891488055207,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"3127","A2","B2",-1.7929461647313,0.125801204362175,-0.00930053207867584,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1
"3128","A2","B2",-0.128122420622995,-1.06024203348407,0.804802255932931,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"3129","A2","B2",-2.62057445889185,-1.43214453681921,-2.08514110457154,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
"3130","A2","B2",1.32798311278639,0.686732539074292,0.266234471340446,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"3131","A2","B2",2.23707141748101,1.00027805635863,1.29807788376071,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1
"3132","A2","B2",-0.919958055847743,-0.808322121210218,-0.0643578064110488,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"3133","A2","B2",-1.35265333736643,-0.0554606199785548,-2.28185955142194,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3134","A2","B2",-1.96697373688923,0.153074082213657,-0.443017945124036,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"3135","A2","B2",-2.01287220786542,-1.01046639077068,-1.73089740619852,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"3136","A2","B2",-0.315600445449285,-0.630989387487497,1.25755176550225,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
"3137","A2","B2",-1.43601798263793,-0.489607446224557,-1.65763851882156,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"3138","A2","B2",1.63087740805041,0.0026379719438929,0.975253196790338,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"3139","A2","B2",0.670731333290863,0.500576928151991,0.311725924195047,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
"3140","A2","B2",0.482593615656167,0.782120488093387,-0.455468533516756,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"3141","A2","B2",2.11059223308612,0.976034604632575,-0.0535303405690771,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"3142","A2","B2",0.0817412286766676,-0.477431829529847,1.15962982625772,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
"3143","A2","B2",-2.81824808123535,-1.26688347766343,-2.06230207768903,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
